,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
676,FDY10,OUT013,1832.5225442667956
677,FDP12,OUT018,391.73586045136824
678,NCN26,OUT049,1932.8791303664539
679,FDK44,OUT013,2820.4118449007233
680,FDC28,OUT049,1830.452377248365
681,FDJ41,OUT027,5588.9435478205905
682,NCT29,OUT035,2020.2775134050642
683,NCH42,OUT019,1684.4965693975657
684,FDU60,OUT018,2421.2948807168505
685,FDS02,OUT045,3027.170955135555
686,FDC51,OUT046,1978.1482382492245
687,FDU03,OUT013,2965.934878371671
688,FDX39,OUT045,3387.0217516765724
689,NCY05,OUT010,1298.1585259497574
690,NCL06,OUT027,5516.176452637052
691,FDD32,OUT035,1419.2850660619129
692,NCN41,OUT045,1946.558391231081
693,NCX53,OUT049,2355.119090256384
694,FDU57,OUT019,509.9790087213267
695,FDQ23,OUT046,1695.2385654551326
696,FDQ52,OUT045,3881.279253179019
697,FDC14,OUT045,741.4656582204575
698,FDY09,OUT035,2856.712096923847
699,FDQ28,OUT045,2495.3718046454032
700,FDV25,OUT046,3534.394493560784
701,FDJ07,OUT035,1930.507116999173
702,DRB25,OUT049,1778.6668860214922
703,FDK52,OUT019,1631.9145468005336
704,FDY52,OUT027,2475.2230042995097
705,FDB28,OUT046,3084.8613698659715
706,FDT36,OUT035,657.8039726484382
707,FDV25,OUT017,3693.5438331529062
708,NCN07,OUT027,3523.130518670319
709,FDC57,OUT017,3279.393341482517
710,FDQ03,OUT018,3504.783422384252
711,FDU23,OUT017,2817.790963456328
712,NCX41,OUT035,3414.9796478480293
713,NCD06,OUT035,787.7629471022425
714,FDW08,OUT045,1717.415021096619
715,NCU29,OUT017,2459.8997994047095
716,NCE06,OUT013,2555.307877055912
717,FDV52,OUT010,36.26433131217493
718,FDB02,OUT017,3028.0622278843825
719,NCR18,OUT045,682.4634908334683
720,FDK16,OUT049,1596.7734076658905
721,NCQ29,OUT010,2143.224261891831
722,FDZ01,OUT019,144.23287847373194
723,FDW27,OUT035,2578.594503062409
724,FDD17,OUT018,3466.9981303111313
725,FDW39,OUT013,2890.6823699315923
726,DRH59,OUT045,1176.6933656448323
727,FDS52,OUT013,1659.4358032191858
728,FDU40,OUT027,4526.309378999136
729,NCF54,OUT013,2756.011915778987
730,FDH46,OUT045,1684.7355143888976
731,NCP14,OUT049,1722.1938984897058
732,FDH50,OUT049,3104.2319244575006
733,DRF15,OUT010,534.3460716840884
734,FDV27,OUT027,2916.3235962900667
735,NCJ06,OUT049,1990.736598509029
736,FDN02,OUT018,3002.2924676949083
737,FDQ51,OUT049,920.6594392424776
738,FDQ07,OUT017,3733.591468592815
739,FDS45,OUT049,1834.4266808008315
740,NCJ06,OUT045,1896.393020710577
741,FDD36,OUT035,1940.8770752541154
742,FDY25,OUT045,2921.697804606598
743,FDU52,OUT046,2446.0947270700813
744,DRK47,OUT017,3737.8403670471885
745,NCL30,OUT017,2162.565589261604
746,FDN22,OUT035,4041.144483070905
747,NCF30,OUT027,3421.2160693979667
748,FDK03,OUT035,4086.2987259015085
749,FDT45,OUT017,1046.709704702782
750,NCC54,OUT027,5221.349678546625
751,FDP08,OUT018,2878.741142874135
752,FDU44,OUT046,2672.8007101179296
753,DRG39,OUT035,929.0707080503428
754,FDU32,OUT049,2093.055734613669
755,FDY27,OUT049,2885.446845187171
756,NCP54,OUT013,1972.3022748384024
757,NCZ41,OUT049,2109.9455764613626
758,DRL49,OUT013,2297.7246778138733
759,FDI05,OUT018,972.3041797023591
760,FDY56,OUT045,3641.795274900897
761,DRC13,OUT013,2058.8324958999997
762,NCV29,OUT017,2995.7217384393316
763,FDR24,OUT049,1579.35238862582
764,FDZ34,OUT018,2784.378946270923
765,FDP37,OUT035,2062.594416924228
766,FDX08,OUT027,4363.544805688746
767,FDS57,OUT045,2226.5178370882577
768,NCG18,OUT049,1719.308272029484
769,FDK25,OUT018,2437.6980175606677
770,FDH53,OUT049,1434.9455576052023
771,DRI59,OUT018,3259.1150860408197
772,FDA52,OUT046,2816.1271405709685
773,FDT20,OUT010,1226.6539895513358
774,FDE36,OUT019,736.9711569154124
775,FDI24,OUT017,2918.895532250563
776,FDB28,OUT018,2828.8175152259732
777,FDV11,OUT017,3000.147840620827
778,FDP01,OUT046,2501.4210946922767
779,FDD34,OUT027,4025.8096534562937
780,FDJ50,OUT027,2353.954735866382
781,FDZ44,OUT013,1972.3836849241075
782,DRO59,OUT035,1288.576155137955
783,DRB48,OUT045,675.7298492172523
784,FDR21,OUT018,2495.8739518731218
785,NCE42,OUT010,1772.7882168133815
786,FDO23,OUT046,1497.6991606387714
787,NCE30,OUT018,3040.50381558186
788,FDQ22,OUT035,687.9519123211335
789,FDY01,OUT045,1886.3039017314215
790,FDS08,OUT017,3003.824320778709
791,FDG28,OUT018,3641.5338285623034
792,FDQ51,OUT018,580.508647035753
793,FDB05,OUT017,4057.2773100792983
794,FDO56,OUT049,2046.3108529593935
795,FDE02,OUT018,1238.735508952218
796,FDN45,OUT017,3650.2297290067418
797,FDS09,OUT013,880.522812703969
798,NCA54,OUT018,2571.84782218413
799,FDP09,OUT010,1449.3628050509587
800,FDC53,OUT045,1573.2154956278587
801,NCM55,OUT017,3082.180105196531
802,FDL09,OUT018,2426.6135789477808
803,FDA11,OUT019,385.45447750013204
804,FDA50,OUT045,1458.9031857371233
805,FDC23,OUT017,3018.0064685833863
806,FDE22,OUT049,2627.438622344487
807,FDD23,OUT046,3038.5004304944946
808,NCA29,OUT049,2815.511454716323
809,FDK38,OUT046,2380.038505564049
810,DRC13,OUT046,1976.601986957843
811,NCP43,OUT049,2928.0527772319765
812,FDX28,OUT049,1668.9747982700924
813,FDF08,OUT049,1623.935035899899
814,FDZ33,OUT046,2367.195533159917
815,FDD10,OUT049,2967.528598832148
816,FDO58,OUT017,2721.1061015291816
817,FDI50,OUT017,3861.6945597880076
818,FDO58,OUT045,2617.19780402127
819,FDX08,OUT013,2946.4198597291415
820,NCK17,OUT010,1225.7760882741375
821,FDF39,OUT035,4188.384468524524
822,FDU45,OUT010,76.72183047823034
823,NCJ18,OUT018,1551.5852861683493
824,DRC27,OUT019,1989.6699632523548
825,DRC25,OUT035,1413.8760655865065
826,FDU59,OUT035,2610.660173084205
827,FDU28,OUT035,3068.728240795105
828,NCP30,OUT046,660.6507217111126
829,FDB39,OUT018,593.5228563612644
830,FDE41,OUT013,1450.5679080854597
831,DRH11,OUT010,986.1367999606139
832,FDA58,OUT045,3703.8617397478606
833,FDU50,OUT046,1845.4600711633916
834,FDM34,OUT013,2093.2833676501305
835,FDM44,OUT027,3132.120656147411
836,FDR39,OUT045,2899.69646230243
837,FDM25,OUT045,2828.721928263746
838,FDQ49,OUT049,2639.3877431105907
839,DRH25,OUT018,575.6933355465501
840,FDM09,OUT027,4196.311466948334
841,FDL44,OUT019,714.4396729573427
842,NCR42,OUT018,253.47024878902062
843,DRL59,OUT046,885.0960455386951
844,FDX43,OUT013,2740.2257195280795
845,DRK47,OUT010,1670.1003338168262
846,FDU48,OUT018,1830.00468246324
847,FDY12,OUT045,851.9020998164694
848,NCN43,OUT018,1680.1281086701497
849,NCM55,OUT018,2623.4204044805524
850,FDQ21,OUT027,3412.8464629347864
851,FDX13,OUT035,4048.630965166737
852,NCK30,OUT027,5415.9625274178325
853,FDG20,OUT049,2942.101810733746
854,DRG27,OUT017,811.7511833554839
855,FDY14,OUT018,3845.916592061077
856,FDP59,OUT035,1751.7811673111114
857,FDU60,OUT017,2869.5500042757085
858,NCC18,OUT019,755.3111833024168
859,DRJ39,OUT017,3596.183349595623
860,FDS07,OUT049,1942.708576860781
861,FDM08,OUT027,5046.074532800394
862,FDP51,OUT045,1956.4379594558302
863,FDU16,OUT035,1395.250265861985
864,FDH12,OUT013,1744.2185202387436
865,DRE48,OUT010,1181.5169943212022
866,NCL42,OUT027,5279.428239185838
867,FDR21,OUT045,2796.2262163931214
868,NCW29,OUT035,2150.2503839832334
869,FDO11,OUT013,4049.0147127419395
870,NCM31,OUT049,2331.5350424835387
871,FDV35,OUT019,556.2906271582594
872,FDF58,OUT017,1160.7006944778068
873,NCE43,OUT049,2742.1259513170885
874,FDA02,OUT035,2345.114452444036
875,DRL37,OUT010,1193.7694323495987
876,FDR24,OUT018,1240.734158203602
877,FDW59,OUT049,1457.9633683796264
878,FDS22,OUT049,890.3394054619715
879,FDW24,OUT017,982.1075367097952
880,FDU24,OUT035,1609.0955595387131
881,FDA21,OUT027,4407.273436107315
882,FDH58,OUT027,3324.2875302371986
883,FDW36,OUT018,1399.442639523778
884,FDI45,OUT027,4238.34054883888
885,FDU01,OUT018,2735.995444491842
886,FDF35,OUT027,3211.250559879008
887,FDU43,OUT019,1926.4697596675376
888,FDE24,OUT019,390.1742568778216
889,FDK50,OUT049,2729.4443958113043
890,FDG31,OUT045,1033.0478082436885
891,FDC60,OUT045,1483.7660773576636
892,FDL36,OUT013,1490.3564331186467
893,FDP21,OUT013,3083.441504346941
894,FDW16,OUT045,1471.5574811929569
895,FDX02,OUT017,3649.158633029811
896,FDQ58,OUT027,3907.7499188957045
897,FDT51,OUT046,1836.8182887956827
898,FDD59,OUT049,1450.0502493620593
899,NCM42,OUT018,1452.0237310621321
900,FDA57,OUT018,399.56803489280236
901,FDZ48,OUT035,1846.9738730097688
902,FDE46,OUT045,2415.535951489294
903,NCZ30,OUT019,12.503138124526686
904,FDB56,OUT017,3202.3541019014815
905,FDA25,OUT027,3201.6743111996366
906,FDD20,OUT013,2065.094867447084
907,FDL25,OUT013,1563.3612071451043
908,NCO18,OUT049,2882.6460874856175
909,FDJ45,OUT017,922.4360934609409
910,FDR12,OUT035,2808.7937595303033
911,NCF19,OUT010,1152.840339451065
912,FDK25,OUT046,2678.221486924376
913,NCR17,OUT046,1833.7213129477059
914,FDC52,OUT046,2426.911646129285
915,NCA54,OUT017,2990.116738273308
916,FDR45,OUT010,1870.546344333775
917,NCM19,OUT049,1901.2107673938565
918,FDF39,OUT027,5611.836029102558
919,FDX23,OUT049,1668.2664384958493
920,FDD58,OUT027,3049.6674066763794
921,FDX28,OUT013,1617.2364099731567
922,NCD31,OUT013,2593.2732538325713
923,FDU57,OUT018,2155.6000843944958
924,FDI27,OUT046,763.9933773770421
925,NCM42,OUT046,1714.240064676619
926,FDD32,OUT027,2848.0564286085837
927,FDI34,OUT013,3682.1542902409988
928,NCM29,OUT049,2177.3234414682975
929,FDG46,OUT018,1577.290061042891
930,DRC01,OUT010,1061.5688070146962
931,FDB15,OUT027,5540.756869608074
932,NCA17,OUT027,3840.517588613119
933,FDF10,OUT046,2375.5515394803633
934,FDR26,OUT027,4244.261237515293
935,FDI02,OUT049,1955.7615081145111
936,NCM54,OUT010,92.37782569247474
937,FDF14,OUT013,2479.427997579829
938,FDJ33,OUT010,50.782175852943624
939,FDM20,OUT035,3969.9338043232087
940,FDC03,OUT027,4545.570660394424
941,NCX05,OUT046,1855.4697711920576
942,NCM41,OUT027,2934.074146082699
943,NCU29,OUT010,447.696906732647
944,FDQ59,OUT017,1550.2480768485725
945,FDH46,OUT010,236.794962216847
946,FDH09,OUT013,1066.5737321395573
947,NCD06,OUT045,725.5761604450678
948,FDC15,OUT035,2451.7120562410028
949,DRD37,OUT027,2193.8199090663
950,FDT28,OUT027,3805.918595619216
951,FDR28,OUT027,4077.843426870949
952,FDT38,OUT017,1490.475211957491
953,FDV34,OUT027,2720.743154037228
954,FDY52,OUT035,1054.1201381960198
955,FDB34,OUT013,1422.772756257863
956,DRL23,OUT018,1431.3009073235792
957,DRB24,OUT046,2444.994085041501
958,FDJ50,OUT046,933.0451074467127
959,FDQ49,OUT035,2560.4688166197575
960,FDP20,OUT035,2075.2655541247505
961,FDV19,OUT027,4063.2541920916674
962,NCR54,OUT045,3057.847807611286
963,FDO09,OUT010,2214.3799201753336
964,FDS57,OUT018,1988.458774898483
965,FDN10,OUT049,1976.7280804364848
966,FDV23,OUT049,2106.1340822677575
967,FDY28,OUT049,3489.5551085907327
968,DRG51,OUT013,2626.9512219468124
969,FDD45,OUT019,384.1539227600174
970,NCL18,OUT027,4452.357084514618
971,NCM29,OUT013,2120.855183822596
972,FDF17,OUT027,4541.725608539481
973,FDE22,OUT017,2711.7835012090663
974,FDQ22,OUT017,778.0053495897847
975,FDS01,OUT013,2923.9659149572813
976,FDW35,OUT027,2180.478460223415
977,FDJ33,OUT046,2020.63924400641
978,NCF54,OUT035,2744.452907153067
979,FDE09,OUT013,1840.993942324325
980,NCE06,OUT045,2517.3877250369305
981,DRH49,OUT049,1390.2023499255604
982,FDY43,OUT045,2718.1106343737215
983,NCT05,OUT017,4166.43889414665
984,FDZ34,OUT045,3055.138149073697
985,FDL38,OUT017,1640.9449842242807
986,FDZ31,OUT017,3221.546418468771
987,FDR14,OUT035,902.765700228834
988,NCN54,OUT049,1347.9438815731999
989,NCC42,OUT027,3676.203641280228
990,FDK08,OUT017,1826.352897930748
991,FDP59,OUT013,1780.4766280449403
992,FDV22,OUT035,2593.033731758149
993,FDD33,OUT035,3774.8009818120045
994,DRE60,OUT027,5001.102436694466
995,FDK52,OUT046,3559.559763648614
996,FDA02,OUT017,2477.226946921609
997,FDM56,OUT049,1883.8032176071545
998,FDE57,OUT035,2345.955161595987
999,FDM32,OUT045,1461.9107673011467
1000,NCQ30,OUT027,3369.4230400824767
1001,FDQ27,OUT027,3179.32477222316
1002,FDT60,OUT027,3448.6233648396433
1003,FDU43,OUT049,3966.927087950652
1004,NCO55,OUT035,1740.4882717531427
1005,FDG02,OUT045,3056.868794530264
1006,FDJ28,OUT013,3040.7265461837283
1007,FDP40,OUT045,1809.3987359383495
1008,FDJ38,OUT045,3087.6243656476304
1009,NCC54,OUT017,3945.826014630911
1010,NCZ41,OUT046,1997.7471919431732
1011,FDK38,OUT019,500.6119363077822
1012,FDU52,OUT013,2480.040986222376
1013,FDC40,OUT046,1234.722959692152
1014,NCR30,OUT017,1315.795049647233
1015,NCN18,OUT017,1890.5571121831858
1016,FDB50,OUT035,1335.3582447272079
1017,FDG04,OUT013,3002.8953349279777
1018,FDR26,OUT035,2817.8453205844626
1019,NCT17,OUT018,2710.081765056976
1020,FDX35,OUT027,5085.091657954519
1021,FDS12,OUT046,2019.6542526132512
1022,NCZ29,OUT027,3454.6822165517733
1023,FDB38,OUT010,729.9642264936691
1024,FDP12,OUT013,714.3919026842522
1025,FDP22,OUT046,884.3406433815176
1026,FDS26,OUT018,3785.7278652950945
1027,FDR52,OUT046,3059.1996640267957
1028,DRJ13,OUT046,2542.6342762647064
1029,FDU48,OUT027,3544.8020244201257
1030,FDE29,OUT035,1006.653734578053
1031,NCT29,OUT049,2039.992674348055
1032,DRK37,OUT018,2699.585759776301
1033,FDK55,OUT046,1428.0110012813416
1034,FDR07,OUT046,1576.2841753015518
1035,FDO21,OUT027,5050.502727843674
1036,FDK46,OUT049,4207.961280853573
1037,FDB12,OUT045,1705.8809130194995
1038,FDT31,OUT027,4489.6997166684305
1039,FDJ33,OUT045,2008.883146078429
1040,FDC26,OUT027,3229.607915630642
1041,NCQ02,OUT045,2949.511655294938
1042,FDP08,OUT010,1200.306913750282
1043,FDB11,OUT027,5050.316143909848
1044,FDV55,OUT013,2394.899683792789
1045,FDW20,OUT049,2081.7048687895567
1046,NCJ18,OUT019,45.355970802768184
1047,FDC41,OUT018,915.6679302718087
1048,FDE14,OUT027,3160.987971532528
1049,FDG35,OUT013,2896.3559335035516
1050,FDF45,OUT035,1079.72363679959
1051,FDS19,OUT027,2784.8972559872836
1052,FDS58,OUT019,681.1318500531906
1053,FDA26,OUT017,3624.3202733258818
1054,FDM32,OUT049,1557.8106198529517
1055,FDL45,OUT046,2021.0019510401257
1056,FDZ55,OUT049,2682.608423750603
1057,FDY37,OUT049,2432.9507528522845
1058,FDO46,OUT046,3074.3166733418575
1059,FDQ60,OUT046,1955.1577416144846
1060,FDA19,OUT018,1841.4429478766483
1061,FDL15,OUT046,2461.982133177881
1062,FDM10,OUT018,3081.6325423008943
1063,NCL05,OUT017,853.8230159396707
1064,DRK49,OUT010,1225.0236296500238
1065,NCE18,OUT027,5393.574953222742
1066,FDG40,OUT049,666.1985069720172
1067,DRI59,OUT045,3508.0500811605793
1068,FDK28,OUT035,4073.514941398386
1069,NCD06,OUT019,1177.8914883789905
1070,FDO11,OUT019,2113.75523984554
1071,FDK27,OUT046,1931.7631781599498
1072,FDT43,OUT027,2328.0368421419325
1073,FDD38,OUT018,1449.28965067419
1074,FDA16,OUT049,3560.4470429981857
1075,FDL14,OUT027,3980.627252967999
1076,NCM17,OUT049,826.7952740239975
1077,FDD20,OUT045,2012.1822049440666
1078,FDA40,OUT045,1431.2058581807164
1079,FDL43,OUT045,1265.21851373974
1080,FDV15,OUT045,1626.6236326259523
1081,FDE52,OUT046,1451.747469836488
1082,NCL17,OUT010,368.43357689643426
1083,NCJ31,OUT045,3720.7977646141244
1084,FDR60,OUT045,1250.0057104870798
1085,NCA18,OUT035,1872.7198126077758
1086,FDS21,OUT027,2531.9816547665214
1087,FDW09,OUT035,1365.2144888695989
1088,FDL26,OUT035,2533.03145678533
1089,FDS47,OUT018,1156.3525549845544
1090,FDC39,OUT046,3203.7047610601085
1091,FDT51,OUT035,1891.9135901427558
1092,FDK40,OUT035,4188.829864387341
1093,NCG19,OUT045,3656.1820951257473
1094,FDZ07,OUT046,1086.498844350945
1095,FDF08,OUT027,2962.017169867422
1096,FDO04,OUT013,927.4977755654614
1097,FDK41,OUT018,1034.7754525730554
1098,FDP15,OUT049,4129.139723324631
1099,NCD43,OUT018,1384.9226602077608
1100,NCP18,OUT013,2377.218429247391
1101,FDZ51,OUT046,1551.643776481103
1102,DRH13,OUT035,1779.202781306725
1103,FDF38,OUT045,745.6233181947883
1104,NCI43,OUT045,777.7899436012995
1105,FDM38,OUT027,2415.820688945648
1106,FDS03,OUT013,1096.6188817352213
1107,DRJ47,OUT017,2869.9768657764535
1108,FDT50,OUT010,367.92269903191254
1109,FDV02,OUT046,2692.406985638076
1110,NCG18,OUT017,1786.5239577726816
1111,FDW52,OUT046,2641.2600283577135
1112,FDS40,OUT035,649.1820448275383
1113,FDN31,OUT017,3203.264691916126
1114,FDA37,OUT045,2034.0277847738091
1115,FDA15,OUT046,3911.6474388947277
1116,FDL39,OUT046,2868.0858594113306
1117,FDJ53,OUT045,1916.3327039682729
1118,FDX22,OUT013,3411.5836330700954
1119,NCZ42,OUT045,3737.4576380017356
1120,FDD56,OUT027,4313.76391121351
1121,FDD40,OUT017,3211.6809094559962
1122,FDS50,OUT013,3473.5251174437662
1123,NCN14,OUT013,2937.0683727057744
1124,FDT15,OUT013,2990.3799579550137
1125,NCS18,OUT027,3157.05870804714
1126,NCO26,OUT010,116.28886888301236
1127,FDF58,OUT018,737.7491003966993
1128,NCB19,OUT013,1394.6818030282757
1129,FDH26,OUT017,2467.67121358194
1130,DRB24,OUT027,3870.9573257789507
1131,FDA49,OUT018,1146.7012251613478
1132,FDB32,OUT045,1567.0762150709302
1133,FDI36,OUT017,3303.7145316206143
1134,NCA17,OUT010,456.63276814238543
1135,FDH22,OUT013,2014.4148513518903
1136,NCM26,OUT018,2142.902078190134
1137,FDT15,OUT027,4408.728571196315
1138,FDB16,OUT018,1090.6116153698233
1139,NCP54,OUT027,3398.1777332872853
1140,FDJ36,OUT013,1708.5334852540536
1141,FDO28,OUT045,1882.6545345101201
1142,FDU09,OUT013,966.793019393525
1143,FDF29,OUT017,2228.626653173299
1144,FDY08,OUT013,2327.014734884344
1145,DRJ59,OUT018,365.50819466540963
1146,FDT23,OUT027,2788.4816303045272
1147,FDU15,OUT018,418.9472117371301
1148,FDT47,OUT013,1655.8164603300884
1149,FDI53,OUT019,713.306548060961
1150,FDR59,OUT018,3912.7205890397827
1151,FDD53,OUT035,711.0427964277985
1152,FDY51,OUT017,3621.087173512661
1153,FDT04,OUT049,706.022515223251
1154,FDU51,OUT049,2940.6632473792015
1155,FDG14,OUT035,2542.1175526193574
1156,NCU06,OUT045,3599.6148030117224
1157,DRG25,OUT046,2939.1831115442355
1158,DRH49,OUT035,1387.6071681298388
1159,FDN15,OUT035,2280.0622846136403
1160,FDL43,OUT018,977.3461836250663
1161,NCT18,OUT049,2958.8057391687717
1162,NCB31,OUT013,4106.873710923556
1163,FDK57,OUT035,1949.0574941114003
1164,FDY04,OUT019,714.4236584416435
1165,NCP54,OUT046,1919.6683675114123
1166,FDF41,OUT013,3852.111683736978
1167,FDM01,OUT045,1686.6730634955957
1168,FDW03,OUT045,1723.4864259008355
1169,FDF28,OUT045,1975.1548923449495
1170,FDY37,OUT017,2486.143509846883
1171,FDQ03,OUT017,3933.9420814410155
1172,FDP51,OUT027,3413.5949762709884
1173,FDJ40,OUT017,1944.9012948892782
1174,FDC32,OUT049,1628.2005425369243
1175,DRI49,OUT027,2725.4720601207728
1176,NCW54,OUT017,1019.0411431900494
1177,FDF09,OUT017,831.8760912907204
1178,FDP45,OUT018,3721.1321371542117
1179,DRJ23,OUT018,2696.473818344569
1180,FDS59,OUT017,1981.4754878398278
1181,FDY08,OUT046,2271.2403816864235
1182,FDX16,OUT049,2425.5899424199547
1183,FDY16,OUT018,2661.851487104195
1184,FDK32,OUT035,2554.6825339525512
1185,FDQ22,OUT013,696.3929337104577
1186,NCC31,OUT018,2183.620791623987
1187,FDG58,OUT049,2576.5987325713886
1188,DRF48,OUT013,3012.938902812248
1189,DRH36,OUT049,1274.9223673279598
1190,NCR30,OUT035,1239.8145064081566
1191,FDB03,OUT019,1882.912902846864
1192,FDZ28,OUT027,3488.798056755476
1193,FDR35,OUT017,3306.285167018377
1194,DRD15,OUT027,5129.335137273483
1195,FDJ33,OUT019,111.70733793936483
1196,FDA56,OUT010,62.227360492964635
1197,FDP56,OUT046,839.8995520728662
1198,NCT30,OUT046,767.8886082755108
1199,FDK15,OUT017,1755.4275902393492
1200,FDH44,OUT018,2134.2998334031317
1201,FDV01,OUT013,2556.9833091686332
1202,DRG03,OUT017,2570.7460182645164
1203,FDG50,OUT027,2941.3078742963376
1204,FDR16,OUT010,1487.9213513912646
1205,FDZ60,OUT046,1721.054922481434
1206,DRG03,OUT045,2443.4895334616986
1207,FDS56,OUT018,3972.2739780807824
1208,FDU33,OUT045,766.5765960311155
1209,DRD27,OUT035,1652.133334995431
1210,FDW22,OUT046,3563.3633491309934
1211,DRA24,OUT045,2604.319120167946
1212,FDF38,OUT049,836.8505455263611
1213,FDX48,OUT013,2537.3570656449974
1214,FDS58,OUT018,2327.4079230105117
1215,FDC32,OUT046,1523.8027694017965
1216,NCQ29,OUT045,4102.125753709112
1217,DRK39,OUT018,1090.7129346821303
1218,NCS38,OUT017,1936.7373082163351
1219,DRO47,OUT013,1823.7651308882996
1220,DRG27,OUT027,2153.556546989048
1221,FDC57,OUT027,4562.535148194914
1222,FDS55,OUT046,2371.946555942341
1223,NCJ06,OUT018,1611.632749535118
1224,FDO01,OUT019,236.33383116086662
1225,NCM55,OUT045,2914.426122296732
1226,FDC52,OUT049,2529.7828402847867
1227,FDQ15,OUT045,1311.0878500600938
1228,NCT30,OUT027,2205.9189509966554
