Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDR20,OUT027,2314.177259
FDW19,OUT019,44.30230082
FDU40,OUT049,3153.819409
FDK15,OUT045,1558.101881
DRF15,OUT035,2471.660391
FDQ25,OUT017,2982.143252
FDI48,OUT019,979.1327152
FDS49,OUT046,1282.54779
FDV22,OUT046,2558.189118
NCV42,OUT046,1732.675664
FDX26,OUT046,2870.016461
FDI33,OUT018,1173.798402
FDZ14,OUT049,2036.883074
FDG10,OUT013,1011.747444
FDM38,OUT018,635.8102363
FDG26,OUT027,5526.107033
FDH46,OUT035,1728.200998
FDN13,OUT018,1318.543733
FDU57,OUT035,2466.739078
NCI06,OUT046,2822.311887
FDM38,OUT045,929.9431953
NCG42,OUT010,113.3305682
FDL39,OUT045,2837.648042
FDT31,OUT019,1178.54562
FDV59,OUT013,3477.452263
FDB49,OUT035,1723.364423
FDD58,OUT049,1725.784953
DRN59,OUT046,760.8610466
FDX48,OUT049,2587.583691
FDQ11,OUT049,4179.201315
FDY12,OUT049,997.6622318
FDQ11,OUT045,4089.527511
DRI11,OUT017,2013.810964
FDY32,OUT027,4064.237733
FDS51,OUT045,993.780536
FDR19,OUT010,419.3554254
DRB13,OUT018,2766.020904
FDS21,OUT035,1115.36198
FDQ40,OUT045,2807.629478
NCE55,OUT013,2781.236234
FDX43,OUT027,4105.499682
FDS12,OUT049,2089.755965
DRK01,OUT027,2955.117407
FDN25,OUT017,1111.156226
FDB60,OUT046,3104.365252
FDQ13,OUT017,1540.376067
DRK13,OUT045,3071.985851
DRF25,OUT018,311.7102706
NCD42,OUT019,1225.09791
FDW25,OUT045,1399.727887
NCV29,OUT027,4300.793859
NCK42,OUT035,3420.541296
DRJ13,OUT027,3948.777023
DRD15,OUT017,3819.497307
FDM27,OUT045,2501.516613
FDZ50,OUT018,2641.845571
FDC04,OUT046,3786.44564
FDF50,OUT049,3235.095535
FDP15,OUT045,4053.483902
FDK46,OUT035,4133.720283
FDZ56,OUT018,2447.161114
FDY60,OUT049,2430.108728
FDB10,OUT035,3785.738529
FDR57,OUT045,2510.163138
FDU58,OUT049,3108.475355
FDH02,OUT046,1520.024887
FDP48,OUT013,2976.214203
FDI46,OUT035,4019.842917
FDW56,OUT013,3126.613199
NCM19,OUT010,132.0538957
FDS50,OUT027,4903.669239
FDK24,OUT013,774.1839078
FDO36,OUT017,3005.155756
FDK45,OUT027,3486.804837
NCL05,OUT045,721.8850328
FDL32,OUT018,1600.122
FDA28,OUT049,2133.018841
FDY36,OUT018,952.5990308
FDP32,OUT018,1789.002914
FDL50,OUT046,2049.552894
DRC24,OUT049,2497.724894
NCS18,OUT017,1839.05254
FDD16,OUT017,1347.807087
NCV18,OUT013,1366.909094
FDX07,OUT046,3000.165331
NCZ05,OUT027,3122.095663
NCI31,OUT013,632.5093004
FDK14,OUT049,1485.662496
NCR06,OUT045,687.181703
NCF54,OUT049,2815.579995
DRG23,OUT010,477.3167094
FDD53,OUT046,710.4670767
NCM31,OUT027,3663.65202
FDT16,OUT017,4293.498903
FDR40,OUT035,1367.3684
DRG25,OUT017,3057.864365
FDT10,OUT035,1080.395928
FDY32,OUT013,2655.885691
FDN50,OUT035,1633.891131
FDZ35,OUT019,152.9480211
NCP54,OUT045,1911.05155
NCD07,OUT035,1817.327389
FDS02,OUT018,2834.998829
DRN59,OUT018,529.7673536
DRB24,OUT013,2496.067574
FDP37,OUT027,3464.741485
DRB01,OUT018,2714.836404
FDR47,OUT046,3104.837836
NCM31,OUT010,323.7587337
NCF06,OUT027,5511.005306
NCV17,OUT027,3531.097363
FDS10,OUT049,2930.473458
FDN52,OUT035,1467.044291
FDZ48,OUT013,1848.4429
FDJ48,OUT049,4028.745657
DRB13,OUT027,4484.188978
FDV59,OUT017,3587.07785
FDL32,OUT035,1897.272275
FDZ12,OUT035,2313.342543
NCR06,OUT027,2126.100084
FDP51,OUT017,2099.253218
FDY22,OUT013,2317.595805
FDZ38,OUT049,2772.668405
NCO54,OUT035,927.1857871
FDR23,OUT035,2834.408752
FDM38,OUT049,1069.467363
FDS25,OUT013,1893.532145
FDZ22,OUT013,1388.969647
FDZ20,OUT019,2164.693261
FDD45,OUT010,363.4607555
FDN03,OUT049,4082.937728
NCW30,OUT046,4061.444696
FDY24,OUT027,2402.586765
FDJ26,OUT019,1518.578808
FDM15,OUT049,2565.969295
NCW54,OUT027,2362.623688
FDA23,OUT045,1614.4464
FDA39,OUT019,1220.046279
FDZ12,OUT017,2437.571828
NCB42,OUT046,1864.247004
FDL16,OUT046,732.4122254
FDO24,OUT019,662.3045724
NCP42,OUT046,3040.700867
FDR19,OUT018,2121.91699
DRL01,OUT045,3691.240955
FDV37,OUT046,3219.836209
FDI41,OUT010,439.959891
FDF58,OUT049,1127.743208
NCF43,OUT018,1957.401445
FDN02,OUT049,3382.975834
NCP41,OUT035,1782.995736
NCY17,OUT027,2184.799551
FDL58,OUT027,5664.388452
NCA30,OUT027,4382.458836
FDE46,OUT018,2122.995494
FDY38,OUT035,3686.288229
NCH29,OUT027,2999.145181
FDO20,OUT045,4051.035689
FDP44,OUT018,1449.973128
FDM02,OUT027,2962.431933
FDJ14,OUT027,2823.945889
FDH04,OUT010,439.9590822
DRK23,OUT046,3997.850986
NCW05,OUT046,1689.710603
FDF12,OUT049,2437.136648
FDL51,OUT019,1466.152365
FDN03,OUT018,3719.422173
DRJ37,OUT049,2473.039639
FDM12,OUT019,1133.206325
FDA16,OUT045,3481.68096
NCB07,OUT017,3217.700918
NCI17,OUT019,372.2895583
FDR51,OUT046,2403.805137
FDJ55,OUT045,3603.568743
NCZ17,OUT013,679.8256071
FDU25,OUT013,1050.084944
NCG18,OUT045,1634.312366
DRM11,OUT017,4243.684519
FDH16,OUT035,1510.218911
FDZ04,OUT018,719.549426
NCX53,OUT035,2309.399538
FDX38,OUT027,2248.574053
FDX09,OUT046,2805.934311
NCW05,OUT018,1427.38662
NCS41,OUT017,3067.726253
FDI26,OUT046,2862.075841
NCZ41,OUT027,3458.299041
NCK06,OUT046,1946.322126
FDX23,OUT027,3017.927671
NCA42,OUT046,2484.372778
FDC20,OUT049,1034.631472
DRC49,OUT018,1994.49763
FDX01,OUT013,1947.322968
FDC08,OUT045,3629.298122
FDC02,OUT017,4252.052632
FDK10,OUT045,2874.585853
DRC24,OUT013,2452.164612
FDW16,OUT019,380.9142067
NCU06,OUT018,3305.490134
DRA59,OUT045,2919.200107
FDR24,OUT019,392.8069041
DRL35,OUT018,449.9315721
FDA49,OUT013,1460.032093
NCC55,OUT046,590.2390932
DRD24,OUT019,373.0195426
NCE55,OUT049,2856.338251
FDT33,OUT045,2702.135628
NCT53,OUT013,2642.005184
FDS26,OUT046,4049.55691
FDL22,OUT018,1197.312831
FDP44,OUT017,1893.150872
FDC52,OUT018,2113.307842
FDI53,OUT010,626.9532733
FDZ23,OUT046,3010.287051
NCT18,OUT013,2896.128511
FDR13,OUT046,1953.127363
FDB09,OUT010,114.9242497
FDZ60,OUT013,1767.473327
FDB11,OUT046,3596.070594
FDC10,OUT018,1676.233675
FDW56,OUT035,3157.109887
FDK14,OUT027,2837.970552
DRE27,OUT027,2984.927563
FDA38,OUT017,3910.922375
FDT11,OUT045,3042.615487
FDP15,OUT035,4106.31671
FDV27,OUT035,1521.232994
FDS36,OUT027,3249.190965
FDY40,OUT027,2264.681393
NCF19,OUT049,904.1776036
FDF53,OUT045,2888.224379
FDS14,OUT027,3897.282337
FDE56,OUT046,1099.046351
FDZ19,OUT035,2901.266869
FDZ46,OUT013,1825.476767
FDR16,OUT046,3380.816108
FDG29,OUT018,407.4726463
NCE30,OUT017,3491.463485
FDZ40,OUT046,861.1949338
FDG58,OUT018,2228.620749
DRH03,OUT013,1567.067274
FDZ47,OUT045,1624.885932
FDV04,OUT018,2232.223273
FDZ10,OUT018,1736.386544
FDG46,OUT017,2003.348991
NCF07,OUT045,1563.330573
FDY44,OUT035,3218.168289
FDB21,OUT013,3878.64617
FDS20,OUT035,2981.34216
FDS49,OUT049,1419.664927
FDX55,OUT027,4957.436782
NCQ02,OUT018,2663.205918
FDR25,OUT013,4260.460577
DRG39,OUT045,885.6047849
FDB46,OUT046,3405.822754
NCC30,OUT018,2539.575755
FDE58,OUT035,1959.964612
FDC05,OUT019,1249.650509
FDY15,OUT046,2469.910954
FDG14,OUT046,2463.654469
FDL08,OUT049,3974.006444
FDQ47,OUT013,643.0619178
FDN12,OUT035,1815.017087
FDW10,OUT013,2848.129513
FDD02,OUT035,1967.196437
FDX35,OUT010,1756.522077
FDT35,OUT046,2738.736279
DRN47,OUT019,993.9453567
FDB11,OUT010,1677.030968
FDN20,OUT045,2702.22146
FDB59,OUT035,3209.665542
FDJ58,OUT045,2757.317482
FDU60,OUT046,2725.598638
FDS03,OUT049,1185.767072
FDU40,OUT019,1148.683756
DRH15,OUT049,854.6605561
FDD04,OUT027,3690.454354
FDQ01,OUT046,4049.320281
FDF28,OUT035,2068.466449
FDD22,OUT010,129.8836876
FDY19,OUT046,1922.168193
FDN33,OUT035,1575.10066
FDV36,OUT035,2077.088178
FDW01,OUT010,538.2357716
FDJ28,OUT049,3133.020649
FDB17,OUT035,2875.643072
FDM40,OUT049,2299.753616
FDV46,OUT045,2208.204721
FDQ44,OUT049,2048.065951
NCD42,OUT046,636.6215604
DRH37,OUT046,2585.261228
FDR10,OUT018,2326.006183
NCD06,OUT027,2182.021359
FDI53,OUT046,2568.316168
FDG16,OUT035,3442.678399
DRB25,OUT046,1699.182813
FDY09,OUT046,2782.923295
FDX48,OUT045,2472.989129
FDC03,OUT010,1185.274594
FDT47,OUT035,1659.838117
FDW44,OUT027,4243.773002
FDT24,OUT017,1391.976444
FDT12,OUT019,1748.376041
NCS38,OUT035,1831.184432
FDO39,OUT035,2983.36006
FDA13,OUT046,682.4490449
FDO48,OUT035,3596.360793
DRJ01,OUT017,2644.642294
FDD53,OUT018,376.5803152
NCT05,OUT049,4141.28041
FDQ51,OUT045,789.26294
FDU60,OUT013,2733.062571
FDC59,OUT046,1096.15939
FDP36,OUT035,955.8728237
NCM19,OUT017,1916.999007
FDL16,OUT035,750.1282915
FDE50,OUT018,2785.505526
NCR18,OUT013,751.4936708
NCD30,OUT035,1594.314309
FDH31,OUT013,1699.467779
FDD56,OUT019,911.0494058
FDC47,OUT049,3709.118077
FDZ21,OUT045,1553.774945
FDM01,OUT049,1793.258703
FDF24,OUT013,1427.895505
FDW23,OUT017,803.1572789
FDY52,OUT018,723.1787226
DRH37,OUT027,4029.697341
DRO47,OUT027,3263.312127
FDR25,OUT049,4354.250446
FDQ24,OUT027,5413.872701
DRJ51,OUT018,3364.564603
NCU06,OUT035,3647.769719
NCV18,OUT018,1009.917794
NCC06,OUT027,3463.224146
FDZ01,OUT018,1487.76806
FDT14,OUT017,2051.586468
FDD11,OUT019,2122.293226
FDN09,OUT017,3993.361517
NCO18,OUT010,883.2582093
FDZ50,OUT045,2892.355571
FDS44,OUT013,3870.390274
FDI36,OUT045,3166.172617
FDA26,OUT010,1528.645413
NCY53,OUT049,1895.965384
FDF32,OUT049,3285.656409
FDF59,OUT010,125.9564584
FDB20,OUT046,1278.661545
DRH11,OUT035,996.4190397
FDT03,OUT049,3055.571051
NCH06,OUT035,3885.879929
FDR55,OUT049,3136.84681
FDI10,OUT035,2811.336246
FDZ12,OUT045,2237.13429
FDM12,OUT049,3117.764827
DRB25,OUT045,1690.550641
NCS41,OUT013,2926.953582
NCT53,OUT049,2687.553195
NCD55,OUT013,680.4526733
FDY08,OUT049,2405.210562
NCP55,OUT049,991.3044294
FDA33,OUT013,2391.183446
FDQ33,OUT013,2386.983108
FDE45,OUT027,4338.903127
FDT26,OUT013,1958.944489
NCV53,OUT049,3878.580283
FDK60,OUT027,3062.067545
NCJ29,OUT046,1353.847222
FDI15,OUT045,4104.843169
FDX21,OUT013,1798.343895
FDV49,OUT019,2298.814482
DRO59,OUT046,1256.84518
FDZ14,OUT045,1948.769113
FDP32,OUT027,3494.616225
FDC33,OUT017,3365.846471
FDT14,OUT010,0.941390211
NCN54,OUT027,2701.16105
FDR57,OUT027,3966.232948
DRK12,OUT046,541.4247913
FDX52,OUT049,3209.052696
FDX08,OUT010,975.7619711
FDP10,OUT010,250.7173852
NCP50,OUT045,1256.494412
NCL06,OUT013,4095.293392
FDP25,OUT013,3540.031529
FDE53,OUT013,1697.736219
FDL27,OUT017,1248.825092
FDC35,OUT049,3409.498716
DRJ47,OUT010,809.8315167
FDD16,OUT018,935.7690384
NCN42,OUT049,2412.084517
FDC38,OUT027,3590.38765
NCO07,OUT045,3340.983301
FDQ20,OUT049,794.4142024
FDI32,OUT046,1824.321378
FDN20,OUT010,831.2195332
DRJ51,OUT027,5074.234263
FDU08,OUT045,1602.965327
DRN37,OUT019,723.1328922
FDD05,OUT010,21.67238252
FDW15,OUT046,2415.885924
FDI52,OUT046,1953.929769
DRM11,OUT049,4230.274184
NCO06,OUT045,492.2974463
FDU38,OUT049,3066.612342
FDU59,OUT018,2297.957011
FDJ10,OUT046,2237.944486
FDM13,OUT049,2231.7188
NCJ30,OUT019,726.2371419
FDM45,OUT018,1704.037374
FDP36,OUT045,860.9774431
NCD30,OUT010,373.208202
FDN48,OUT017,1659.328555
FDY32,OUT049,2682.698067
FDU47,OUT046,2298.996569
FDF17,OUT019,1222.424161
FDP34,OUT017,2617.313806
FDA47,OUT049,2733.567101
DRD27,OUT027,3049.821348
FDW38,OUT045,865.1740073
FDZ15,OUT019,7.848399317
FDZ03,OUT027,4412.333211
NCN19,OUT049,3085.356941
FDG02,OUT035,3109.666042
FDS31,OUT035,3023.051881
FDW43,OUT019,1794.539361
FDZ47,OUT010,275.7983154
FDO57,OUT017,2681.900511
NCL07,OUT013,682.9025165
NCV42,OUT013,1785.308886
FDP40,OUT017,1977.178637
FDP48,OUT019,1080.490211
FDH21,OUT017,2891.06573
NCP02,OUT049,1053.804694
FDK24,OUT049,865.0239198
FDC41,OUT045,1172.425978
FDF08,OUT017,1611.667653
FDO49,OUT017,1065.286685
FDS56,OUT027,5646.20143
FDX46,OUT018,755.2295346
FDQ07,OUT013,3586.63646
FDC32,OUT010,414.9456284
FDT21,OUT019,2023.774142
FDG58,OUT045,2488.480678
FDW14,OUT049,1491.022395
DRA12,OUT027,3666.311204
FDV27,OUT013,1517.213533
DRD25,OUT013,1811.897031
DRF48,OUT027,4386.320744
FDX24,OUT017,1642.573704
DRJ51,OUT046,3628.392321
FDE45,OUT045,2882.693822
FDE14,OUT046,1707.95503
FDG53,OUT045,2173.125033
FDT08,OUT046,2408.868641
DRC27,OUT027,5352.054558
FDG20,OUT035,2914.621636
FDC21,OUT046,1819.317879
FDV31,OUT018,2561.590293
FDB58,OUT045,2285.42571
FDV23,OUT046,1995.507649
FDA25,OUT019,181.0747661
FDC15,OUT046,2449.573014
FDU47,OUT049,2350.426054
FDE23,OUT013,874.7203951
FDS08,OUT013,2880.191848
FDW03,OUT027,3182.650684
FDJ60,OUT018,2361.92623
FDM34,OUT017,2198.207921
FDW33,OUT013,1715.172621
FDZ40,OUT013,913.8297657
FDE33,OUT018,1105.199269
NCC06,OUT010,100.0390602
FDU11,OUT046,1920.632395
FDL44,OUT017,2776.163586
NCZ29,OUT017,2166.58214
FDG28,OUT010,1976.178255
FDL12,OUT018,733.7091267
FDD52,OUT017,1858.077034
FDO15,OUT013,1265.075683
NCN29,OUT027,2275.511574
FDW36,OUT013,1768.843572
FDB21,OUT046,3808.85628
FDZ28,OUT013,2108.555012
FDY10,OUT035,1881.715235
DRG39,OUT017,1026.896806
FDN28,OUT013,1712.694106
FDV15,OUT035,1716.872697
DRI13,OUT035,3477.992162
FDH20,OUT046,1631.179014
FDY51,OUT013,3516.182219
FDE16,OUT013,3307.499473
FDX40,OUT018,322.0596942
FDC48,OUT018,1046.525571
FDS14,OUT046,2441.197897
FDX56,OUT017,3517.747964
FDI10,OUT046,2753.122644
FDI14,OUT013,2325.514799
DRM48,OUT013,608.1691168
NCH07,OUT027,3933.675298
FDY26,OUT013,3364.867889
FDD02,OUT027,3390.001472
FDM12,OUT046,3025.818975
DRF01,OUT010,340.0603324
FDV36,OUT046,2032.896429
DRI59,OUT013,3575.535362
FDV03,OUT018,2217.013893
FDO39,OUT017,3092.42135
NCB07,OUT018,2816.581439
FDH38,OUT027,3351.529011
FDZ13,OUT035,926.9140369
NCZ30,OUT046,1935.969444
NCA06,OUT035,598.4720473
FDB04,OUT049,1497.4475
FDN50,OUT013,1611.176854
NCG06,OUT049,4121.436164
NCY17,OUT018,445.498947
FDC23,OUT046,2872.842173
FDK33,OUT049,3458.666104
FDR03,OUT049,3449.824328
FDZ07,OUT045,1090.317675
FDO38,OUT013,1333.010479
FDS59,OUT046,1792.726854
DRM11,OUT019,2204.940121
FDX52,OUT027,4553.483408
DRJ35,OUT018,708.7463571
NCP53,OUT046,3781.851648
FDW15,OUT019,518.8166869
DRI47,OUT045,2290.190285
DRZ11,OUT035,2028.746109
FDS02,OUT013,3119.646404
DRD49,OUT018,3440.823555
FDW38,OUT049,948.6242559
FDR21,OUT019,915.804293
FDE40,OUT013,1062.289115
FDI02,OUT045,1825.581517
FDQ04,OUT045,634.0886995
FDY14,OUT017,4281.309005
NCT54,OUT046,1513.965025
DRD25,OUT017,1915.24734
DRE01,OUT045,3762.995162
FDJ12,OUT010,1449.569847
NCZ05,OUT049,1763.88608
DRB25,OUT019,179.6771353
NCC31,OUT045,2466.816648
FDM16,OUT045,1243.567959
DRG11,OUT049,1802.285536
FDV24,OUT027,3814.308737
FDV43,OUT046,775.3619303
FDG05,OUT018,2205.991635
FDV23,OUT010,81.95542051
FDI58,OUT018,1244.782876
FDQ11,OUT017,4268.184908
FDC05,OUT027,4589.222539
FDF40,OUT013,3944.492933
FDU02,OUT018,3270.366835
FDT32,OUT013,3061.025476
NCF06,OUT017,4239.891307
FDT46,OUT013,875.3137517
FDR58,OUT010,435.7006643
FDY04,OUT046,2601.986754
FDT58,OUT045,2629.857356
FDE46,OUT049,2519.224009
DRH11,OUT017,1072.393694
DRI51,OUT046,2721.102775
FDC35,OUT017,3415.872074
FDP45,OUT035,4075.832474
FDC45,OUT017,2858.856683
FDU01,OUT045,2987.367222
FDJ53,OUT010,6.526003582
FDJ46,OUT017,2897.946052
FDX07,OUT013,3048.123766
NCI30,OUT049,3977.144646
FDE47,OUT027,3465.899273
FDV48,OUT045,1304.445527
FDN16,OUT019,233.0515634
FDM52,OUT013,2345.078819
FDA32,OUT027,4928.721727
FDH05,OUT017,3815.660152
FDW25,OUT010,465.1481943
FDQ09,OUT046,1827.737344
NCM17,OUT010,1157.680147
DRM59,OUT046,2475.091521
FDV47,OUT027,2820.762166
DRE15,OUT035,1268.258901
FDS25,OUT010,122.6437497
NCZ05,OUT018,1400.3466
NCV05,OUT019,567.5388757
DRM37,OUT046,3084.061705
FDV58,OUT027,4509.311641
FDN22,OUT027,5471.743414
NCO06,OUT049,608.4570766
FDT56,OUT019,867.4844281
FDM02,OUT013,1526.744753
FDA09,OUT046,2881.828616
NCC06,OUT035,2044.215833
NCL54,OUT049,2855.076468
NCB55,OUT017,1061.372274
FDB12,OUT017,1870.48852
NCA54,OUT049,2907.336
NCS38,OUT049,1916.314722
FDC02,OUT049,4219.148767
FDK44,OUT019,866.431144
FDE16,OUT035,3317.751838
NCS05,OUT035,2168.250831
FDZ59,OUT045,2677.122203
FDI20,OUT017,3546.7357
FDQ14,OUT046,2357.775416
FDF53,OUT017,3027.925489
FDW25,OUT017,1559.716642
NCQ43,OUT010,218.5553807
FDX52,OUT013,3102.749524
FDE28,OUT045,3601.721306
FDN15,OUT017,2363.901531
FDO28,OUT017,2031.711151
FDQ33,OUT045,2381.775715
FDM22,OUT010,978.4855097
FDJ03,OUT017,944.9680476
FDI16,OUT045,875.7688004
FDI09,OUT027,5465.620409
FDX55,OUT013,3511.112702
FDS23,OUT027,3492.47251
DRC12,OUT045,3006.764098
FDH41,OUT049,3488.590325
FDN01,OUT013,2816.505727
FDV55,OUT045,2311.827995
NCJ19,OUT013,929.4668154
NCY29,OUT010,1005.718777
FDP03,OUT018,1737.857246
FDZ52,OUT045,1726.117128
FDH31,OUT010,235.7194693
FDQ19,OUT018,3623.689577
FDS15,OUT035,1795.854301
FDN32,OUT017,3080.150655
FDH32,OUT049,1715.448308
FDF33,OUT017,2103.089557
FDJ22,OUT046,3011.167089
FDG56,OUT010,821.4973909
FDC05,OUT046,3114.585695
FDK09,OUT013,3612.876785
NCV29,OUT045,2795.220036
NCC43,OUT019,2007.11269
NCA42,OUT049,2568.544114
FDC10,OUT046,1933.816837
FDC16,OUT013,1454.51436
NCL17,OUT013,2271.045395
FDA51,OUT035,1858.377328
FDW01,OUT017,2599.744267
NCF30,OUT045,1981.412429
FDN49,OUT013,770.7037437
FDY20,OUT045,1510.683768
FDC15,OUT045,2403.50647
FDY24,OUT046,918.0247946
NCG43,OUT017,1629.231335
FDA48,OUT013,3550.875549
NCF55,OUT017,746.7496244
FDL38,OUT049,1629.800549
NCQ29,OUT018,3790.85246
FDC34,OUT017,2646.93331
FDP36,OUT027,2354.687582
FDN50,OUT010,328.8944338
FDO23,OUT049,1609.869409
FDT56,OUT013,1052.984614
FDT13,OUT027,4479.73826
FDZ03,OUT013,2997.871921
FDQ03,OUT010,1840.779098
FDU44,OUT045,2633.018635
FDD03,OUT049,3698.08765
NCH30,OUT013,1796.332243
FDS60,OUT010,945.3582354
FDG08,OUT046,2779.880743
FDX38,OUT017,935.1961838
FDD22,OUT017,1950.891882
FDW51,OUT013,3420.608039
FDL09,OUT017,2852.639281
FDZ60,OUT045,1709.284933
NCH07,OUT046,2492.038326
NCQ41,OUT049,3220.765091
FDW04,OUT049,2167.010869
FDI08,OUT027,5456.090543
FDR19,OUT019,482.9385398
FDV13,OUT046,1471.96539
FDB52,OUT017,4151.524888
FDZ48,OUT027,3243.154095
NCO14,OUT049,837.0770165
FDZ50,OUT013,2950.518537
FDN27,OUT019,13.64998912
FDQ60,OUT013,2021.824958
FDR49,OUT017,932.7317978
DRJ35,OUT027,2481.749174
DRI49,OUT017,1424.460501
FDB47,OUT017,3461.084869
FDP37,OUT010,82.45386178
FDR26,OUT049,2848.472863
FDY31,OUT019,461.7169927
FDC11,OUT045,1440.602168
DRP47,OUT035,4003.57572
NCY54,OUT018,2384.364478
FDR27,OUT046,2154.936484
FDQ21,OUT019,74.88969705
NCQ29,OUT035,4168.988166
FDJ02,OUT046,2411.662382
FDE21,OUT018,1595.899306
FDM39,OUT046,2787.789766
FDZ01,OUT017,1867.10306
NCB19,OUT018,1081.323465
FDU03,OUT046,2921.079318
FDP27,OUT049,3070.552921
DRF01,OUT045,2261.174939
FDM03,OUT049,1818.828735
FDV01,OUT046,2543.283807
FDS16,OUT046,2344.983092
FDO45,OUT035,1531.910246
NCX06,OUT035,2894.263445
FDP13,OUT046,718.7833757
NCR38,OUT018,3661.065988
FDA01,OUT013,1054.186941
FDT26,OUT017,2024.924767
FDD44,OUT027,5599.165518
FDB26,OUT013,1001.737669
FDP45,OUT019,2099.861483
NCP55,OUT046,927.3777846
FDT23,OUT017,1458.552536
FDO51,OUT045,738.9272396
FDA44,OUT046,977.8654288
NCJ31,OUT018,3465.567783
FDX37,OUT045,1618.248387
NCD18,OUT049,3687.629208
FDN40,OUT027,3874.55722
FDL33,OUT017,3220.070947
DRF48,OUT035,3021.629913
FDW08,OUT035,1754.701937
FDX39,OUT018,3141.19825
FDB38,OUT049,2730.688491
FDY46,OUT018,2668.147785
NCB06,OUT049,2605.931751
FDA34,OUT035,2832.795121
FDA35,OUT045,1963.743998
FDQ07,OUT035,3584.418223
FDU32,OUT045,1986.251128
FDU26,OUT013,1969.259511
FDU13,OUT010,403.3899352
FDO09,OUT035,4230.811917
FDW03,OUT019,186.5988662
FDB38,OUT013,2662.384628
FDL26,OUT010,570.9409122
NCN43,OUT045,1961.760305
FDH08,OUT045,3687.647316
NCC31,OUT019,587.9957318
FDH14,OUT035,2350.084323
FDL40,OUT017,1700.663195
FDD20,OUT035,2058.753109
NCV53,OUT035,3854.174464
FDD16,OUT045,1162.893622
FDP24,OUT035,1968.189125
FDQ25,OUT045,2815.916225
FDM38,OUT035,996.8000012
NCT18,OUT010,898.1834531
FDM34,OUT049,2204.246363
DRH37,OUT010,709.5824881
NCE07,OUT013,2297.64348
FDG12,OUT013,1997.593129
FDB59,OUT010,1232.959738
FDS10,OUT018,2554.057954
FDN21,OUT010,647.8454729
FDM02,OUT045,1487.278063
FDO44,OUT049,1927.715594
NCN17,OUT017,1785.913204
FDH16,OUT018,1186.652786
FDL44,OUT046,2593.606453
FDY47,OUT017,2248.210263
DRI39,OUT046,902.4592558
NCX54,OUT018,1372.443967
FDE59,OUT046,645.9662219
FDO46,OUT045,3026.765676
DRE13,OUT046,1412.741536
FDW14,OUT013,1468.835297
FDF35,OUT046,1738.715203
FDO50,OUT019,416.960287
DRF49,OUT017,1964.18602
FDT60,OUT049,2111.682688
FDP38,OUT045,837.3000833
FDA31,OUT027,4214.685927
FDY52,OUT010,891.4381244
FDD03,OUT027,5065.284859
FDN52,OUT018,1109.133513
FDU20,OUT010,84.27449137
FDD22,OUT035,1803.292171
NCB55,OUT019,1010.764584
FDN27,OUT045,1899.056245
FDD16,OUT013,1255.299946
FDW48,OUT046,1296.614094
DRN35,OUT045,590.009071
FDX25,OUT049,2985.104083
DRD49,OUT049,3788.846591
FDE21,OUT019,20.89005376
FDN44,OUT035,2616.271954
DRC01,OUT049,922.9907047
NCK30,OUT046,3950.138813
FDU39,OUT013,1006.813086
FDB49,OUT013,1677.284531
FDS12,OUT045,1981.378142
FDR57,OUT018,2265.909196
FDX22,OUT027,4802.294307
FDC60,OUT013,1529.489449
NCE42,OUT049,3746.725816
NCK42,OUT049,3497.912535
DRE01,OUT017,3933.784215
FDE57,OUT018,2016.173373
DRK59,OUT019,1810.624195
FDB10,OUT027,5164.742265
FDQ25,OUT046,2840.107386
FDY26,OUT017,3469.845331
FDG28,OUT049,3967.682579
FDM14,OUT049,1879.879903
NCH29,OUT049,1692.312077
FDD48,OUT049,1952.39736
FDC17,OUT045,3304.620699
DRH49,OUT027,2761.81104
FDN44,OUT018,2314.542211
FDC29,OUT045,1844.970715
DRK01,OUT019,415.5498428
FDD48,OUT017,1986.893963
FDB59,OUT013,3171.191227
FDY45,OUT010,2078.717286
FDX60,OUT035,1316.370683
FDT09,OUT010,235.4847481
DRB24,OUT018,2156.303098
FDL13,OUT035,3765.072375
FDN16,OUT035,1718.639014
FDK57,OUT013,1963.736658
FDO22,OUT027,2798.653524
FDC57,OUT010,1237.973449
FDZ13,OUT027,2326.729084
FDW27,OUT013,2527.858515
FDX10,OUT049,752.9918802
FDY08,OUT018,2016.68443
FDA49,OUT017,1563.402521
FDC32,OUT018,1269.311512
FDO04,OUT035,919.0572086
NCZ54,OUT013,2544.342386
FDY40,OUT045,798.7584358
FDW36,OUT045,1720.041035
FDE11,OUT017,3104.289746
DRE37,OUT045,2955.487134
NCK19,OUT017,3181.943176
FDT19,OUT035,2886.369145
FDE56,OUT045,1049.872725
FDZ57,OUT010,153.4306395
FDB35,OUT035,1621.135006
FDF09,OUT010,1259.36418
FDO34,OUT046,2680.755786
FDA55,OUT046,3637.214477
NCM18,OUT035,1011.250152
FDJ20,OUT019,126.3022118
DRQ35,OUT019,122.2512771
FDG02,OUT013,3093.180568
NCU29,OUT018,2033.838274
FDL27,OUT027,2507.7282
NCA54,OUT035,2861.128653
FDJ32,OUT035,1112.196089
FDB21,OUT019,1920.390549
FDR46,OUT035,2350.640741
FDZ32,OUT046,1779.739809
DRF36,OUT017,3131.318176
NCU54,OUT017,3424.073342
NCI31,OUT017,712.4901067
